id , user , tweet , createdAt , annotation
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
797446744485326848 , Paritix1 , ncollaert Lélection présidentielle américaine nous incite à prendre également notre destin en main , votons massivement #jfpoisson #M… , Sat Nov 12 15:31:34 CET 2016 , positif
797446602038407169 , luuuuvrb , nineisback Jose répéter ici que retirer ta candidature à lélection présidentielle de 2017 serait une bonne nouvelle pour notre pays… , Sat Nov 12 15:31:00 CET 2016 , positif
797446256134156289 , Potlaatch , TrainLesquen Lélection de Lesquen à la présidentielle en 2017 est impossible Comme létait celle de Trump en 2016 , Sat Nov 12 15:29:37 CET 2016 , negatif
797448789229498368 , michelcataneo , edwyplenel Vous faites preuve dune méconnaissance complète des mécanismes constitutionnels de lélection présidentielle US CC ldedanne , Sat Nov 12 15:39:41 CET 2016 , negatif
797446944243257344 , Paritix1 , ncollaert Le Brexit et lélection présidentielle us prouvent que les électeurs savent affirmer leurs convictions  standing ovation … , Sat Nov 12 15:32:22 CET 2016 , positif
794434148882677760 , DelcourNicolas , MrPersuy transpoleactu Hey ça vous dit de livrer des Vlille dici 1h à euratechnologie  Cest un peu pareil tous les soirs , Fri Nov 04 08:00:35 CET 2016 , neutre
794294348519186433 , EricDrelon , mahieu38 Double sens cyclable  oui mais dangereux aux carrefours Ce cycliste en a fait les frais ce matin à lille et la roue de son… , Thu Nov 03 22:45:04 CET 2016 , negatif
794152935374684160 , jeessie_nsmia , LucileDmt Grosse blague on a dû aller en vlille au lycée avec Alice ce matin , Thu Nov 03 13:23:09 CET 2016 , positif
797448075946102784 , HD3896 , ADLSTF1 FollowRTTweetez Tentez de remporter le maillot de lEquipe de France avec ADLSEDF  , Sat Nov 12 15:36:51 CET 2016 , neutre
797447943561289728 , justiine_ln , justiineln Moi je vous dis que pour lEuro 2020 naviizik jouera en Équipe de France 😂⚽️💪🏼🇫🇷  , Sat Nov 12 15:36:20 CET 2016 , positif
797447698169430016 , BryceRital76 , Ashben76 lequipe  larbitrage na certainement pas etais à la hauteur cependant nous avons vu un bon match de lequipe de france FRASUE , Sat Nov 12 15:35:21 CET 2016 , neutre
797448903885017089 , MaximeMounier69 , lnstantFoot CDM2018  Groupe A   CLASSEMENT   Voici le classement du groupe des Bleus LÉquipe de France est seule en tête  🔥🇫🇷💪… , Sat Nov 12 15:40:09 CET 2016 , positif
797448906649063424 , Enzo_OL , lucastousart29 Première sélection en Équipe de France Espoirs 👌🏻🇫🇷🇫🇷  , Sat Nov 12 15:40:09 CET 2016 , positif
797448405823979520 , _jsuisqlf , JuventusFr Evra et un inconnu fêtent la victoire de lEquipe de France en chantant   , Sat Nov 12 15:38:10 CET 2016 , positif
797448123530510337 , sportfr1 , Quand Evra chante avec Pogba  , Sat Nov 12 15:37:03 CET 2016 , positif
797448112541470720 , yotxn , spbnk mdrrrr ils parlaient mal des racisés de lequipe de france de foot jai grave dit bip , Sat Nov 12 15:37:00 CET 2016 , positif
